FID,OBJECTID,PNMM,Lat,Lon
1842,2082,-4.200000000000000,622135.289299999945797,9760215.071000000461936
1843,2083,-4.200000000000000,622134.069299999973737,9760205.051000000908971
1844,2084,-4.300000000000000,622136.199299999978393,9760221.931600000709295
1845,2085,-4.300000000000000,622138.079299999983050,9760232.821599999442697
1846,2086,-4.300000000000000,622136.939299999969080,9760226.911599999293685
1847,2099,-0.500000000000000,622180.929299999959767,9760494.141000000759959
1848,2104,-0.900000000000000,622172.389300000038929,9760443.831000000238419
1849,2106,-1.000000000000000,622173.179299999959767,9760448.770999999716878
1850,2107,-1.000000000000000,622172.129300000029616,9760438.760999999940395
1851,2108,-1.100000000000000,622173.959299999987707,9760453.770999999716878
1852,2109,-1.100000000000000,622171.759300000034273,9760433.591000000014901
1853,2113,-1.100000000000000,622171.429299999959767,9760428.370999999344349
1854,2114,-1.200000000000000,622169.949299999978393,9760423.260999999940395
1855,2115,-1.300000000000000,622167.519300000043586,9760418.811599999666214
1856,2116,-1.300000000000000,622165.319299999973737,9760414.231599999591708
1857,2117,-1.400000000000000,622162.999300000024959,9760409.700999999418855
1858,2118,-1.400000000000000,622160.909300000057556,9760405.110999999567866
1859,2119,-1.500000000000000,622159.569299999973737,9760399.950999999418855
1860,2120,-1.500000000000000,622178.409300000057556,9760456.171000000089407
1861,2121,-1.500000000000000,622158.729300000006333,9760394.911000000312924
1862,2123,-1.900000000000000,622158.069299999973737,9760230.960999999195337
1863,2125,-2.100000000000000,622172.609300000010990,9760406.331000000238419
1864,2126,-2.400000000000000,622177.529300000052899,9760405.280999999493361
1865,2127,-2.500000000000000,622161.429299999959767,9760356.260999999940395
1866,2128,-2.700000000000000,622181.979300000006333,9760393.210999999195337
1867,2129,-2.700000000000000,622181.049299999955110,9760388.151000000536442
1868,2130,-2.700000000000000,622179.869300000020303,9760382.241000000387430
1869,2131,-2.800000000000000,622181.469299999997020,9760302.051000000908971
1870,2132,-2.800000000000000,622178.909300000057556,9760377.321000000461936
1871,2133,-2.900000000000000,622177.949299999978393,9760372.290999999269843
1872,2134,-2.900000000000000,622172.939299999969080,9760357.551000000908971
1873,2135,-3.000000000000000,622176.959299999987707,9760367.371600000187755
1874,2136,-3.000000000000000,622161.429299999959767,9760253.771600000560284
1875,2137,-3.000000000000000,622173.239300000015646,9760352.171599999070168
1876,2138,-3.000000000000000,622175.779300000052899,9760362.061599999666214
1877,2139,-3.000000000000000,622171.539299999945797,9760346.011600000783801
1878,2140,-3.100000000000000,622170.169299999950454,9760340.971599999815226
1879,2141,-3.100000000000000,622165.069299999973737,9760322.491599999368191
1880,2142,-3.100000000000000,622168.769300000043586,9760336.131599999964237
1881,2143,-3.100000000000000,622167.149300000048243,9760330.241599999368191
1882,2144,-3.200000000000000,622158.459299999987707,9760307.261600000783801
1883,2145,-3.300000000000000,622180.529300000052899,9760357.621600000187755
1884,2146,-3.300000000000000,622163.689299999969080,9760317.631599999964237
1885,2147,-3.900000000000000,622165.299299999955110,9760304.851600000634789
1886,2148,-4.300000000000000,622170.649300000048243,9760304.371600000187755
1887,2149,0.300000000000000,622200.390000000013970,9760339.201600000262260
1888,2156,-0.100000000000000,622197.839299999992363,9760334.710999999195337
1889,2158,-0.300000000000000,622199.909300000057556,9760354.551599999889731
1890,2159,-0.500000000000000,622199.039299999945797,9760359.620999999344349
1891,2160,-0.900000000000000,622194.999300000024959,9760330.350999999791384
1892,2162,-1.200000000000000,622198.449299999978393,9760364.680999999865890
1893,2163,-1.300000000000000,622185.889300000038929,9760507.541600000113249
1894,2164,-1.300000000000000,622197.849300000001676,9760375.171599999070168
1895,2166,-1.500000000000000,622197.969299999997020,9760369.710999999195337
1896,2167,-1.500000000000000,622203.339299999992363,9760449.360999999567866
1897,2168,-1.600000000000000,622191.859300000010990,9760326.350999999791384
1898,2169,-1.600000000000000,622183.419299999950454,9760455.680999999865890
1899,2170,-1.700000000000000,622194.089299999992363,9760557.341000000014901
1900,2171,-1.700000000000000,622190.819299999973737,9760454.221000000834465
1901,2172,-1.700000000000000,622198.529300000052899,9760380.960999999195337
1902,2173,-1.800000000000000,622194.459299999987707,9760459.091000000014901
1903,2174,-1.800000000000000,622198.809299999964423,9760452.760999999940395
1904,2175,-1.800000000000000,622192.749300000024959,9760449.430999999865890
1905,2176,-1.800000000000000,622191.809299999964423,9760444.421000000089407
1906,2177,-1.800000000000000,622195.539299999945797,9760465.120999999344349
1907,2179,-1.900000000000000,622198.869300000020303,9760486.100999999791384
1908,2180,-1.900000000000000,622196.379300000029616,9760470.591000000014901
1909,2181,-1.900000000000000,622198.129300000029616,9760386.370999999344349
1910,2182,-1.900000000000000,622197.249300000024959,9760475.911000000312924
1911,2183,-1.900000000000000,622190.889300000038929,9760439.450999999418855
1912,2184,-1.900000000000000,622198.059299999964423,9760480.860999999567866
1913,2185,-2.000000000000000,622207.539299999945797,9760509.091000000014901
1914,2186,-2.000000000000000,622197.369300000020303,9760391.770999999716878
1915,2187,-2.000000000000000,622189.949299999978393,9760434.481000000610948
1916,2188,-2.000000000000000,622199.789299999945797,9760491.450999999418855
1917,2189,-2.000000000000000,622194.339299999992363,9760357.911000000312924
1918,2190,-2.100000000000000,622188.989300000015646,9760429.481000000610948
1919,2191,-2.100000000000000,622200.649300000048243,9760496.380999999120831
1920,2192,-2.100000000000000,622196.819299999973737,9760396.780999999493361
1921,2193,-2.200000000000000,622196.349300000001676,9760507.671000000089407
1922,2195,-2.200000000000000,622188.019300000043586,9760424.561000000685453
1923,2196,-2.300000000000000,622189.019300000043586,9760322.201600000262260
1924,2197,-2.300000000000000,622201.639300000038929,9760501.411599999293685
1925,2198,-2.300000000000000,622207.399300000048243,9760529.981599999591708
1926,2199,-2.300000000000000,622187.119300000020303,9760419.621600000187755
1927,2201,-2.400000000000000,622206.559299999964423,9760524.930999999865890
1928,2202,-2.400000000000000,622207.069299999973737,9760574.311000000685453
1929,2203,-2.400000000000000,622205.539299999945797,9760519.641000000759959
1930,2204,-2.400000000000000,622186.169299999950454,9760414.671000000089407
1931,2205,-2.400000000000000,622202.719299999997020,9760506.561000000685453
1932,2207,-2.500000000000000,622204.519300000043586,9760514.620999999344349
1933,2208,-2.500000000000000,622205.949299999978393,9760579.411000000312924
1934,2209,-2.500000000000000,622185.199299999978393,9760409.721000000834465
1935,2210,-2.500000000000000,622207.419299999950454,9760558.850999999791384
1936,2213,-2.600000000000000,622200.259300000034273,9760430.401000000536442
1937,2215,-2.600000000000000,622184.199299999978393,9760404.510999999940395
1938,2216,-2.600000000000000,622183.199299999978393,9760399.561000000685453
1939,2220,-3.100000000000000,622189.369300000020303,9760358.701600000262260
1940,2221,-0.300000000000000,622214.319299999973737,9760470.771600000560284
1941,2222,-0.400000000000000,622214.709299999987707,9760465.630999999120831
1942,2223,-0.500000000000000,622214.519300000043586,9760460.540999999269843
1943,2224,-0.600000000000000,622221.669299999950454,9760577.120999999344349
1944,2225,-0.700000000000000,622213.049299999955110,9760475.841000000014901
1945,2226,-0.700000000000000,622221.009300000034273,9760564.411000000312924
1946,2227,-0.700000000000000,622221.389300000038929,9760571.280999999493361
1947,2228,-0.700000000000000,622220.499300000024959,9760558.801000000908971
1948,2229,-0.800000000000000,622212.519300000043586,9760455.870999999344349
1949,2230,-0.900000000000000,622219.929299999959767,9760553.801000000908971
1950,2231,-0.900000000000000,622214.539299999945797,9760510.971000000834465
1951,2232,-1.200000000000000,622219.149300000048243,9760548.811000000685453
1952,2241,-1.900000000000000,622211.699299999978393,9760481.471000000834465
1953,2242,-1.900000000000000,622212.899300000048243,9760487.290999999269843
1954,2243,-2.200000000000000,622208.739300000015646,9760563.790999999269843
1955,2244,-2.300000000000000,622208.049299999955110,9760568.971599999815226
1956,2245,-2.400000000000000,622208.789299999945797,9760541.741000000387430
1957,2246,-2.400000000000000,622209.099300000001676,9760546.860999999567866
1958,2253,-0.100000000000000,622002.629300000029616,9761046.501000000163913
1959,2255,-0.500000000000000,622004.819299999973737,9761041.891000000759959
1960,2257,-0.800000000000000,622006.819299999973737,9761053.491000000387430
1961,2258,-1.000000000000000,622005.709299999987707,9761036.930999999865890
1962,2260,0.500000000000000,622019.119999999995343,9761068.210999999195337
1963,2264,0.300000000000000,622021.650000000023283,9761057.571599999442697
1964,2266,0.200000000000000,622018.770000000018626,9760983.290999999269843
1965,2268,0.200000000000000,622015.790000000037253,9760990.180999999865890
1966,2269,0.100000000000000,622019.589999999967404,9761063.210999999195337
1967,2273,-0.400000000000000,622031.729300000006333,9761006.731000000610948
1968,2274,-0.500000000000000,622008.149300000048243,9761073.651000000536442
1969,2275,-0.500000000000000,622016.279300000052899,9761056.071000000461936
1970,2276,-0.600000000000000,622029.429299999959767,9761011.280999999493361
1971,2277,-0.600000000000000,622027.419299999950454,9761016.071000000461936
1972,2278,-0.600000000000000,622025.009300000034273,9761021.591000000014901
1973,2279,-0.600000000000000,622019.799299999955110,9761034.680999999865890
1974,2280,-0.600000000000000,622021.879300000029616,9761029.301000000908971
1975,2281,-0.700000000000000,622017.419299999950454,9761003.061000000685453
1976,2282,-0.700000000000000,622018.039299999945797,9761039.491000000387430
1977,2283,-0.700000000000000,622014.249300000024959,9761050.661000000312924
1978,2284,-0.800000000000000,622010.159300000057556,9761064.780999999493361
1979,2285,-0.800000000000000,622016.049299999955110,9761045.341000000014901
1980,2286,-0.900000000000000,622026.069299999973737,9761003.440999999642372
1981,2287,-1.000000000000000,622011.489300000015646,9761059.841000000014901
1982,2306,-0.400000000000000,622052.839299999992363,9760964.471000000834465
1983,2307,-0.400000000000000,622049.999300000024959,9760969.721000000834465
1984,2308,-0.400000000000000,622047.179299999959767,9760974.821000000461936
1985,2309,-0.500000000000000,622048.929299999959767,9760961.350999999791384
1986,2310,-0.500000000000000,622044.449299999978393,9760979.651000000536442
1987,2311,-0.500000000000000,622041.859300000010990,9760984.721000000834465
1988,2312,-0.500000000000000,622055.709299999987707,9760958.751000000163913
1989,2313,-0.500000000000000,622039.509300000034273,9760989.200999999418855
1990,2314,-0.500000000000000,622037.179299999959767,9760994.120999999344349
1991,2315,-0.600000000000000,622034.969299999997020,9760998.780999999493361
1992,2316,-1.100000000000000,622043.359300000010990,9760960.450999999418855
1993,2324,0.500000000000000,622081.079999999958090,9760794.991000000387430
1994,2328,0.400000000000000,622064.310000000055879,9760906.110999999567866
1995,2329,0.300000000000000,622059.770000000018626,9760911.711600000038743
1996,2332,0.300000000000000,622066.890000000013970,9760899.791600000113249
1997,2333,0.300000000000000,622065.910000000032596,9760965.801599999889731
1998,2334,0.300000000000000,622068.380000000004657,9760848.011600000783801
1999,2336,0.300000000000000,622070.109999999986030,9760843.061599999666214
2000,2337,0.200000000000000,622067.229999999981374,9760883.380999999120831
2001,2339,0.200000000000000,622066.689999999944121,9760852.790999999269843
2002,2340,0.200000000000000,622065.849999999976717,9760878.520999999716878
2003,2341,0.100000000000000,622071.609999999986030,9760838.260999999940395
2004,2342,0.100000000000000,622069.099999999976717,9760895.030999999493361
2005,2344,0.100000000000000,622067.989999999990687,9760859.071000000461936
2006,2347,0.000000000000000,622066.410000000032596,9760871.741000000387430
2007,2348,0.000000000000000,622072.250000000000000,9760863.210999999195337
2008,2349,-0.100000000000000,622068.829299999983050,9760867.200999999418855
2009,2350,-0.100000000000000,622069.769300000043586,9760887.751000000163913
2010,2351,-0.100000000000000,622061.089299999992363,9760918.600999999791384
2011,2352,-0.300000000000000,622077.259300000034273,9760864.001599999144673
2012,2353,-0.400000000000000,622080.029300000052899,9760807.190999999642372
2013,2354,-0.500000000000000,622058.179299999959767,9760922.870999999344349
2014,2355,-0.600000000000000,622080.849300000001676,9760929.610999999567866
2015,2356,-0.700000000000000,622058.739300000015646,9760952.600999999791384
